"V2","V160A","V160B","V160C","V160D","V160E","V160F","V160G","V160H","V160I","V160J","V240","V242"
400,4,5,3,4,2,4,4,3,4,4,1,37
400,4,4,4,5,5,5,5,5,5,5,2,28
400,5,4,1,5,4,4,5,4,3,4,2,48
400,4,5,1,2,2,5,1,2,2,1,1,18
400,5,4,5,1,3,4,2,5,2,2,1,46
400,3,2,3,4,4,4,1,4,1,5,1,23
400,5,4,1,4,4,4,4,4,2,4,1,42
400,5,4,2,4,3,2,2,4,2,2,1,18
400,5,4,1,5,1,5,5,5,2,5,2,21
400,5,5,2,5,1,5,5,5,5,5,2,25
400,2,2,4,2,2,4,5,5,5,5,2,24
400,5,2,2,4,2,4,4,4,5,4,2,34
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,63
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,19
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,41
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,27
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,59
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,18
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,24
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,42
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,33
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,19
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,45
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,69
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,26
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,32
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,55
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,44
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,39
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,41
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,39
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,32
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,26
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,19
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,46
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,55
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,52
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,50
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,65
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,48
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,44
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,18
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,44
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,32
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,58
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,43
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,68
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,47
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,23
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,22
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,51
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,44
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,51
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,36
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,46
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,43
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,26
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,28
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,27
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,28
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,25
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,28
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,70
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,40
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,25
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,33
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,30
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,40
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,32
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,33
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,60
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,64
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,20
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,70
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,75
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,58
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,51
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,40
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,23
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,33
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,55
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,27
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,49
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,18
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,24
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,42
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,20
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,36
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,34
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,48
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,24
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,39
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,28
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,32
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,56
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,19
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,50
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,19
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,47
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,56
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,52
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,36
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,71
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,54
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,45
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,81
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,38
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,36
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,55
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,43
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,31
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,75
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,39
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,53
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,26
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,78
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,48
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,59
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,34
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,19
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,42
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,30
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,52
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,49
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,29
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,38
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,21
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,41
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,30
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,51
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,41
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,50
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,34
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,58
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,28
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,43
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,31
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,28
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,48
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,56
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,31
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,26
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,26
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,25
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,40
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,45
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,32
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,30
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,63
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,43
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,30
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,30
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,36
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,26
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,41
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,30
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,49
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,26
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,56
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,50
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,47
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,54
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,28
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,25
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,44
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,32
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,54
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,51
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,30
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,31
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,45
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,32
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,50
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,30
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,32
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,24
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,18
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,21
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,19
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,25
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,21
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,20
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,25
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,51
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,18
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,21
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,18
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,25
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,21
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,36
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,45
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,21
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,23
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,22
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,34
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,40
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,77
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,23
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,25
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,24
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,66
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,30
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,23
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,47
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,22
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,31
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,61
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,45
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,21
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,32
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,58
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,52
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,25
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,55
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,30
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,44
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,47
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,50
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,42
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,31
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,47
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,30
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,30
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,53
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,31
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,55
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,49
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,22
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,28
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,41
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,36
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,48
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,21
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,45
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,18
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,18
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,25
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,75
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,55
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,67
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,41
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,24
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,23
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,46
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,45
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,24
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,50
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,56
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,34
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,20
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,34
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,19
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,64
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,27
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,34
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,40
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,34
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,64
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,64
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,39
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,72
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,40
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,84
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,71
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,25
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,85
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,76
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,55
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,21
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,47
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,54
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,74
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,76
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,63
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,76
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,46
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,28
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,24
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,26
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,64
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,51
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,40
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,46
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,58
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,62
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,60
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,54
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,20
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,57
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,32
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,27
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,27
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,21
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,20
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,79
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,39
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,38
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,41
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,44
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,38
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,53
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,40
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,22
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,40
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,25
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,64
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,31
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,56
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,36
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,46
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,27
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,28
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,50
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,37
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,46
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,18
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,35
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,19
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,20
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,47
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,57
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,45
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,45
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,18
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,23
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,62
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,26
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,69
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,36
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,46
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,52
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,82
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,27
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,55
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,47
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,29
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,34
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,42
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,21
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,71
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,55
398,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,53
